train_loss,val_loss,val_nrmse_loss,curr_epoch
0.03411606953762596,0.009053821869223279,0.19681060467401917,0
0.02430277454355967,0.008363020070173335,0.19350440845571734,1
0.02342248490800832,0.007876086856756098,0.18946038984991004,2
0.022857951333237064,0.013872963854334423,0.23652343024342704,3
0.02265131451402194,0.008005497274565967,0.1904070219178201,4
0.022415647177364776,0.007055284648836244,0.18042663995348276,5
0.02229309528161244,0.007151983964123347,0.18173855652378004,6
0.022141841366573333,0.007277327774714312,0.18129987858073826,7
0.02166332899200397,0.007761890928232031,0.18770638868078623,8
0.02295881834567296,0.007111660727048219,0.17965544679394216,9
0.02200407915601402,0.007022583411493492,0.17851619108260355,10
0.02172755949501417,0.007189895322288408,0.18010692209822343,11
0.022604985601389748,0.0074897439496070225,0.1846794208520657,12
0.021529395713352148,0.008787730580434094,0.2016374788777974,13
0.022704024932008786,0.007951204939352976,0.18983783146961192,14
0.022214235146213877,0.007031860305237683,0.17905534585666485,15
0.02172730436153087,0.007046495019432426,0.17956460293889087,16
0.021999982048318698,0.0072803358345365716,0.1819792374369251,17
0.02194560263590773,0.007177698272088385,0.1808003925275183,18
0.02120837748679795,0.007081339659428142,0.17944975086781847,19
0.02162546670538472,0.007692471952695889,0.18782978228171165,20
0.022076173675349076,0.00700248344611061,0.1789246349897959,21
0.02168182815920056,0.007191096609856051,0.18223354386528914,22
0.021100481692389338,0.00702858757818216,0.17842303813883925,23
0.021405101581912223,0.006977281350645654,0.17820612379874012,24
0.021862827472154372,0.007799506624935305,0.18556701834171535,25
0.02206164434451582,0.007508962265305618,0.18264273183812094,26
0.021507658700297576,0.007115491490742262,0.1796995389820819,27
0.02164668293599662,0.00727658011920765,0.18223326717432764,28
0.023115281631452315,0.007286253562192014,0.181692249261206,29
0.021521941821151785,0.017556862305189998,0.29556173132703034,30
0.02184946876438643,0.006922322094127495,0.1776176212383444,31
0.021768436714361534,0.00875493121254461,0.19705041117424751,32
0.022265543307116817,0.011297232273013444,0.2205440705502,33
0.02132621424943394,0.006953346018852081,0.1782788914899683,34
0.02160428844600074,0.007021714422584732,0.1786284279396341,35
0.02168619430484019,0.008497393313080073,0.19698804162776615,36
0.021735015676726144,0.00737965781904631,0.18187797269228279,37
0.02184758210416331,0.00716814299171722,0.18045906734432693,38
0.022700625738199948,0.007373788876776771,0.18374912679268107,39
0.02171843088851449,0.007108264181096732,0.1803047173727841,40
0.021606921402279548,0.006988157265380014,0.1777421950863553,41
0.021734644104152247,0.0076590065539380425,0.18671695137794805,42
0.021626867764677222,0.0070783196557494266,0.17968785884393484,43
