train_loss,val_loss,val_nrmse_loss,curr_epoch
0.14549208895462004,0.07459443258567998,0.5495647320790781,0
0.09595806680188806,0.057141970192802434,0.4903787696357666,1
0.071324130233144,0.04882216351412975,0.5140060640266728,2
0.06176698479751607,0.03667019141232029,0.3950548530714822,3
0.056127518493350854,0.036792811573852266,0.4214662233895113,4
0.050603950015272306,0.030761108613611587,0.3812677390687749,5
0.04900490069625958,0.03543291766304472,0.4193123440640648,6
0.047022213579319995,0.028249715369497944,0.3605215877262532,7
0.04584711466728251,0.02409430246026668,0.33956821463167836,8
0.04359029467502581,0.027327796257141695,0.35692587972249795,9
0.042810128883004596,0.026857544767796497,0.3541621942435442,10
0.04061425898210022,0.025384377324747198,0.34708703111011335,11
0.040524880388662046,0.026340526550243243,0.35469554417007676,12
0.03834837954568601,0.02534423337642849,0.3535167269843004,13
0.037591560891198895,0.02446094330778029,0.3375865210719276,14
0.03758862075636435,0.02367169293537033,0.34078970017071586,15
0.03635849833065083,0.022216494066600236,0.32188555899276566,16
0.036408304804474635,0.028767515917519186,0.3703344630753536,17
0.036289321410216416,0.02217074082088278,0.3184932594611304,18
0.035803265706385035,0.02143456656941714,0.3204745563445193,19
0.03489232795455093,0.024257218882132118,0.33977823934737733,20
0.03502491806564462,0.023112659647937694,0.3252662552958919,21
0.03547062981854638,0.023778615142950016,0.32894377676550324,22
0.03475993535546841,0.022235281375083495,0.3177642147107878,23
0.034608214471041676,0.02518658658093568,0.34828913040317283,24
0.035004125623301574,0.024686482242987678,0.3454027563890907,25
0.03539165532888086,0.024393665454754732,0.33314392216125804,26
0.03406973779875288,0.02134701001895509,0.3129212531405852,27
0.034145230629904565,0.022825591648526752,0.3284278573638796,28
0.03357628697357998,0.022099229504358962,0.3287219016949432,29
0.03366804213122546,0.023521091844295003,0.32631647381386075,30
0.0336876584002752,0.025811508408642513,0.3418428787425731,31
0.03297253220749843,0.024068955362184872,0.3419143952382318,32
0.033010127749396365,0.022653067901923753,0.3254716170968049,33
0.032845256822370994,0.023728998339279193,0.3340883613745431,34
0.033269636613794853,0.024569706839415603,0.3475975396534627,35
0.03232683211167893,0.02253838933723335,0.3243445821593624,36
0.033315771275246674,0.0260351560663557,0.34822930657265067,37
0.03243491500144041,0.022409061990687158,0.32621118802535487,38
0.032932991608394274,0.024515348308961196,0.33443946931983287,39
0.03198801487103911,0.024935622866600934,0.34214628367440614,40
0.03202010193437332,0.021027138914366698,0.31404541456117474,41
