train_loss,val_loss,val_nrmse_loss,curr_epoch
0.7799095007318242,0.4398773597086604,1.2462284511032746,0
0.554658865666233,0.35931388994996805,1.0963431913430361,1
0.6007334730762844,0.424560790991579,1.1369439445537273,2
0.6146991267862076,0.3900333412166497,1.0798625139153823,3
0.6144433647039146,0.35290261321257543,1.0637070276891913,4
0.6100374264359598,0.447099767979224,1.1421091792491862,5
0.6007833407880502,0.39707385943353923,1.0593234598222803,6
0.5855183101958951,0.415861623861022,1.1358754338349106,7
0.5494879083337458,0.2841994559034006,0.9944874523263715,8
0.6031046750926984,0.42382045907075155,1.1387175566885288,9
0.6052201521356503,0.3354128181097544,1.0381361565693512,10
0.5749380992375602,0.36362356724669764,1.0533840912026802,11
0.5665877324202258,0.36240210300513664,1.0467206689813475,12
0.6461737644817495,0.28432697404480545,0.9549742930307148,13
0.5428878474957438,0.41784732286113985,1.133951812116594,14
0.594198174119891,0.30845628770029127,0.991728257012392,15
0.6138842196834083,0.3628721313946597,1.0793856182007775,16
0.5669657854242405,0.3243516274846242,1.0132030219470218,17
0.5190526135139765,0.3046586486132572,1.0248019456101027,18
0.5855623491020945,0.3620329800198039,1.0858638076227067,19
0.5875868505412373,0.26919468916269784,0.9507773710484761,20
0.5484037779150686,0.41565438592205,1.1062328033150386,21
0.5746650966810505,0.3559158765484614,1.039850785815013,22
0.6097016656467722,0.3871272658560531,1.0325411728108258,23
0.5131705072079399,0.41638366599490495,1.105611542908044,24
0.5672622297532877,0.3467406732299421,0.9898507906710173,25
0.5313372604919402,0.4052398114535843,1.0981544308310065,26
0.5206152939289108,0.4354119287483071,1.07295291276904,27
0.5722882214184974,0.30846033635921044,1.0114718378341974,28
0.603968673223856,0.3596490889453983,1.0649017602543875,29
0.6094504267929215,0.4774932190259888,1.1457064667756218,30
0.6277241500218024,0.37671276003924503,1.0784932686367368,31
0.6224945965760712,0.46279117371981315,1.1307098677823373,32
0.5874044765700273,0.34761800800425313,1.059504442360915,33
0.5846647348458164,0.37843064496515094,1.0454995348508778,34
0.5346467902112073,0.35697059703573103,1.05837727807344,35
0.5485747582317736,0.42533743042122707,1.1370329435063675,36
0.5700041088023485,0.3968050523389857,1.0519694801796649,37
0.506961862102295,0.35800029144327594,1.021260192841113,38
0.5994363214421853,0.34994961811472286,1.0428628398622029,39
0.6052555999993887,0.41094546114791425,1.0672212197585185,40
0.5524096201814567,0.36184890916737694,1.0905042010436985,41
0.5753187559879493,0.31290791553193986,1.0215886621438184,42
0.6105982930147351,0.33796937793959414,1.0347543804271513,43
0.5567812320428968,0.3099003771395022,0.9978110383967366,44
