train_loss,val_loss,val_nrmse_loss,curr_epoch
0.07580890483489545,0.03284913370494355,0.3755721584400829,0
0.04264582209374091,0.02263024446698801,0.32447468941819196,1
0.03755100212318831,0.02060033300753372,0.3168954205957837,2
0.034735223842607,0.020179518102062248,0.3155835044822366,3
0.03293611520943831,0.021597508958152108,0.31962274043395056,4
0.031590335783490686,0.019202146951417358,0.30714976813097894,5
0.030622233563949088,0.019809842097431547,0.30698153863936345,6
0.029913529579361508,0.019859957955340023,0.30461056040184087,7
0.029250113208898,0.020548687461704185,0.32191982807966824,8
0.028638506443490936,0.017900859407431306,0.28921995151520297,9
0.02826165648760792,0.018559397193931546,0.30230983319217086,10
0.027980649707978013,0.020066425549069723,0.32122192327094345,11
0.027550252652978256,0.019036772047204265,0.30126550103569477,12
0.0272287881231376,0.02040994792742778,0.30555183481489373,13
0.02705797349782931,0.019494113679122713,0.3089945212795551,14
0.026756176764910645,0.01871408001495714,0.29895330562941846,15
0.026527776873527534,0.018661364832293605,0.30166849848717514,16
0.026333358989394737,0.017631573610918702,0.2919371743894567,17
0.02611025616851214,0.0197689642937786,0.31080970121103724,18
0.025950748036302533,0.018333808024882565,0.2943235431133653,19
0.02580341322857624,0.01863805590194481,0.29811383373679007,20
0.02567738897561316,0.01855474498325781,0.29420254630232495,21
0.02551262541867298,0.01863732149299987,0.2993690404407325,22
0.02541390293795631,0.018177438635908615,0.2964316427350658,23
0.025321218714280308,0.018323513315481616,0.30144404251780854,24
0.025197155946417405,0.019384055884230207,0.30736894114741037,25
0.02509284892231535,0.019159940362880323,0.3040334182893497,26
0.024936420360224563,0.019061381279391606,0.30650747775584863,27
0.02488828235278795,0.020693988447984573,0.3165015792354495,28
0.024812712790444492,0.01823843208640635,0.29324697798111765,29
0.024733620434690313,0.01885543465121182,0.30389830867932743,30
0.02463191692667136,0.01866405102435955,0.2993270922862944,31
0.024514287361272327,0.018949421155111286,0.2987609454718789,32
0.02446851016965181,0.020212035488874732,0.31943961758045075,33
0.024391980684435776,0.018134858492955302,0.2948622692584476,34
0.02433110111709916,0.01916448738111711,0.30551430654813244,35
0.024263595446743287,0.019270357944067045,0.3048573733575597,36
0.024206151678439432,0.018836904719836733,0.300773912608538,37
0.02411837366676244,0.019217056882237446,0.3015395719694821,38
0.024075532004901853,0.018368437458567217,0.29906217885939196,39
