train_loss,val_loss,val_nrmse_loss,curr_epoch
0.07177227024174454,0.025049982839239475,0.335537668354647,0
0.03976693884229975,0.02168911626144889,0.31545914061904445,1
0.03464892837632432,0.022462163957400888,0.3297117524751407,2
0.031835600032791865,0.019075691456003973,0.3032208182232853,3
0.02966276957993531,0.02010337734425409,0.3028775079097287,4
0.02823035833576532,0.018268111724117422,0.2894543968134811,5
0.027244653061874735,0.018972111468752013,0.2936163081337027,6
0.026463171311526625,0.01979232063133054,0.293626865734811,7
0.025778298695722433,0.019812881959821733,0.3024491604215615,8
0.025266342301199916,0.020482894805702957,0.3069819011984625,9
0.024850606708188398,0.019222473360722577,0.29662658344029735,10
0.024494453633853323,0.01892887292831257,0.29715045279272934,11
0.024063051815233598,0.018330866147212303,0.2891951193751575,12
0.02379781310724798,0.018522812298842974,0.2878430922678175,13
0.023603885115483676,0.018765496694122558,0.29199510109163973,14
0.023344349978507123,0.01962182446642623,0.29447148835041775,15
0.02306082895667103,0.018260892618018307,0.2882817935936991,16
0.02292204434357398,0.02105132573922741,0.31020131946004303,17
0.022696783853099676,0.018635750517584426,0.29227839353483814,18
0.022563585756400686,0.01936969902593606,0.2954255816275136,19
0.022365570050312585,0.017879662285419182,0.2854643393722801,20
0.022232876419248176,0.01923168477748508,0.2939938526377702,21
0.022124576170917183,0.019659730465475995,0.2961098702155164,22
0.022030571133315687,0.01909736888269314,0.29310172817461905,23
0.021987099915827892,0.020046021332531944,0.301129206263693,24
0.021771274696749585,0.018842480193326176,0.2919856233961119,25
0.021677215100532683,0.019002390983750055,0.2924835053586115,26
0.02158369620531581,0.018944218211632037,0.2938646767764904,27
0.021534522258525878,0.019654296322596177,0.2980550518637338,28
0.02145303819552682,0.019924339415203423,0.297825642748948,29
0.021365509113428258,0.019737577755180227,0.3021995268791391,30
0.021284320443304434,0.018263112087528934,0.2875869931095886,31
0.021227978277851004,0.019013653822266715,0.2937138490014409,32
0.021163505091065255,0.019335342727751358,0.29805447158646065,33
0.02106679216668752,0.018911809915475662,0.2933988830549442,34
0.02099115258728104,0.01915692302502231,0.29422100213171176,35
0.02092319398337813,0.01906011371381721,0.29485081872136665,36
0.020905938425847172,0.018514930193038483,0.2891599989613457,37
0.02084273873615809,0.01925862950175445,0.29547627522572567,38
0.02081070617455757,0.018634359103973677,0.291053169687515,39
0.02079607323476759,0.01924582495313006,0.2937801656441681,40
0.020698213341502913,0.018523136255772073,0.29141604547653255,41
0.020660815754232936,0.019428595256094836,0.29463871673320663,42
0.020591297458076686,0.02000136795050758,0.3034070056119932,43
0.020519049271585658,0.021466798433457883,0.31132782750579885,44
0.020528926258767604,0.0194994845603901,0.2973857739081531,45
0.020432178592966307,0.019905551585719262,0.2991769347956947,46
0.020488811326348437,0.019542673625838915,0.29956954361926147,47
0.020382186214659842,0.019010401018045384,0.2931813351927498,48
0.02034685166583578,0.019759130027666362,0.3028383124904387,49
0.02037344737179361,0.019024200599684567,0.29359770170466715,50
0.02029978901387436,0.019325833549954218,0.2962050429958829,51
0.020278742822018525,0.019401089169758617,0.29808975561011936,52
0.020215661488164262,0.020070629333075633,0.30352698160900493,53
0.020155432428121258,0.019688084093710808,0.3027771142909854,54
0.020112892757189225,0.019488006728726318,0.2987999141942886,55
0.02009312118191071,0.020273121645948543,0.30077179664961845,56
0.02006090654234143,0.019089191511234265,0.2944824637518873,57
0.020049922289674584,0.019483609533183986,0.2962060272603701,58
